episode_id,guest_name,topic,question_order,question_category,is_template_question,question_text,source_path
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,6,general,False,What quick stat or story first made you feel this topic matters?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,7,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,8,practical_advice,False,Who needs this advice most right now?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,9,general,False,Who wastes time or money if they ignore this?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,10,general,False,Is there a beginner group that keeps asking you about this?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,11,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?",podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,12,business_impact,False,"What’s your role, and what single metric or result links you to this topic?",podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,13,general,False,How does your current job shape your viewpoint here?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,14,practical_advice,False,"What small action, resource, or reflection would you recommend next?",podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,15,general,False,Where does this story begin for you?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,16,general,False,Who or what first pulled you toward the topic?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,17,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,18,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,19,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,20,current_focus,False,"What 3-5 main stops, projects, or challenges mark the path—listed in order?",podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,21,general,False,"What’s your current role, and what single experience ties you to this theme?",podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,22,general,False,What fact links present-you to this topic?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,23,technical_deep_dive,False,What does a typical AI engineering project look like today compared to the work you did as a data scientist?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,24,general,False,"When building LLM-based applications, which parts of the system usually require the most engineering effort?",podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,25,technical_deep_dive,False,What tools and frameworks do you currently use most often when building AI systems?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,26,general,False,What are the biggest technical challenges when building applications around LLMs?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,27,technical_deep_dive,False,How do you approach evaluation and testing when working with generative models?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,28,future_outlook,False,What do you think the AI engineering role will look like in the next 3-5 years?,podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-16-ruslan-shchuchkin,Ruslan Shchuchkin,Topic,29,practical_advice,False,"Are there any resources, blogs, or engineers you recommend following to stay up to date?",podcast_examples/Podcast/Archive/2026-03-16 - Ruslan Shchuchkin - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",2,current_focus,False,What are you currently focused on - projects or themes you’d enjoy discussing?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",6,general,False,What quick stat or story first made you feel this topic matters?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",7,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",8,practical_advice,False,Who needs this advice most right now?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",9,general,False,Who wastes time or money if they ignore this?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",10,general,False,Is there a beginner group that keeps asking you about this?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",11,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?",podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",12,business_impact,False,"What’s your role, and what single metric or result links you to this topic?",podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",13,general,False,How does your current job shape your viewpoint here?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",14,practical_advice,False,"What small action, resource, or reflection would you recommend next?",podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",15,general,False,Where does this story begin for you?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",16,general,False,Who or what first pulled you toward the topic?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",17,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",18,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",19,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",20,current_focus,False,"What 3-5 main stops, projects, or challenges mark the path—listed in order?",podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",21,general,False,"What’s your current role, and what single experience ties you to this theme?",podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",22,general,False,What fact links present-you to this topic?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",23,technical_deep_dive,False,"When you look across different companies, what does the day-to-day work of a Data Engineer typically involve?",podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",24,technical_deep_dive,False,"How does the Data Engineer role change depending on company maturity, team structure, or industry?",podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",25,technical_deep_dive,False,What are the most common mistakes companies make when defining or hiring for Data Engineering roles?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",26,technical_deep_dive,False,What signals in a job description or interview process suggest that a Data Engineering role may be poorly defined?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-17-slawomir-tulski,Slawomir Tulski,"Data Engineer Career in 2026: Roles, Specializations, and What Companies Look For",27,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/Archive/2026-03-17 - Slawomir Tulski - Topic.docx
2026-03-23-nasser-qadri,Nasser Qadri,Understanding the AI Engineer Role,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/Archive/2026-03-23 - Nasser Qadri - Topic.docx
2026-03-23-nasser-qadri,Nasser Qadri,Understanding the AI Engineer Role,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/Archive/2026-03-23 - Nasser Qadri - Topic.docx
2026-03-23-nasser-qadri,Nasser Qadri,Understanding the AI Engineer Role,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/Archive/2026-03-23 - Nasser Qadri - Topic.docx
2026-03-23-nasser-qadri,Nasser Qadri,Understanding the AI Engineer Role,4,general,False,How do we build agentic systems that understand institutional context and not just tasks?,podcast_examples/Podcast/Archive/2026-03-23 - Nasser Qadri - Topic.docx
2026-03-23-nasser-qadri,Nasser Qadri,Understanding the AI Engineer Role,5,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/Archive/2026-03-23 - Nasser Qadri - Topic.docx
